STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MEASURE,Unit of measure,UNIT_MULT,Unit multiplier,CURRENCY,Currency,BASE_PER,Base period,METHODOLOGY,Methodology,DECIMALS,Decimals,PRICE_BASE,Price base,ADJUSTMENT,Adjustment
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,AUT,Austria,IRL,Long-term interest rate on government bonds,A,Annual,2014,,1.48729166666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,AUT,Austria,IRL,Long-term interest rate on government bonds,A,Annual,2013,,2.01075833333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,AUT,Austria,IRL,Long-term interest rate on government bonds,A,Annual,2012,,2.371175,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,2005,,3.38355,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,2004,,4.42445416666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,1964,,5.77447586277009,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,1963,,5.04317309723234,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,1962,,5.10887941338917,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,1961,,5.46301085761107,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,1960,,5.30770501942219,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,1976,,9.54192243202233,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,1975,,8.99835199836125,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,1974,,7.97179747450838,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,1973,,7.56219965950474,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,1972,,7.46662683600389,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,1971,,7.40774715009711,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,1970,,7.5690262897548,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,1969,,7.14150857034475,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,1968,,6.45457890143239,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,1967,,6.20626022608643,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,1966,,6.72679078265356,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,1965,,6.32743291302501,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,2003,,4.63800666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,2002,,5.30318666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,2001,,5.1059725,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,2000,,5.3666325,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,1999,,4.97923583333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,1998,,5.021265,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,1997,,6.652895,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,1996,,8.05500833333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,1995,,10.2710908333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,1994,,9.70944833333334,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,1993,,8.568815,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,1992,,10.0194025,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,1991,,10.72329,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,1990,,13.18841,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,1989,,11.2104383333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,1988,,11.3780783333334,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,1987,,11.7162041666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,1986,,10.5087439411872,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,1985,,13.2957157407745,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,1984,,12.5755062493931,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,1983,,12.5968394689245,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,1982,,13.3545954266813,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,1981,,13.8102729958728,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,1980,,12.0242558567006,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,1979,,10.716956163814,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,1978,,10.3346648698106,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,1977,,9.97626678168246,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,2026,,2.39300333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,2025,,2.39300333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,2024,,2.20027,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,2023,,2.50933416666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,2022,,1.52373666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,2021,,0.267881333333334,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,2020,,-0.0380022333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,2019,,0.0934825166666668,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,2018,,0.651104166666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,2017,,0.656855,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,2016,,0.5396695,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,2015,,0.72015,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,2014,,1.719355,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,2013,,2.11963166666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,2012,,1.59218833333334,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,2011,,2.60532583333334,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,2010,,2.89167833333334,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,2009,,3.24937333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,2008,,3.88763916666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SWE,Sweden,IRL,Long-term interest rate on government bonds,A,Annual,2007,,4.16749333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,IRL,Long-term interest rate on government bonds,A,Annual,2013,,10.0541666667105,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,IRL,Long-term interest rate on government bonds,A,Annual,2012,,22.4975000000783,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,IRL,Long-term interest rate on government bonds,A,Annual,1999,,6.05,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,IRL,Long-term interest rate on government bonds,A,Annual,1998,,8.48166666666666,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,IRL,Long-term interest rate on government bonds,A,Annual,1997,,9.91833333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,IRL,Long-term interest rate on government bonds,A,Annual,1996,,14.4608333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,IRL,Long-term interest rate on government bonds,A,Annual,1995,,17.02,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,IRL,Long-term interest rate on government bonds,A,Annual,2011,,15.7491666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,IRL,Long-term interest rate on government bonds,A,Annual,2010,,9.09166666666665,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,IRL,Long-term interest rate on government bonds,A,Annual,2009,,5.17416666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,IRL,Long-term interest rate on government bonds,A,Annual,2008,,4.8025,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,IRL,Long-term interest rate on government bonds,A,Annual,2007,,4.5,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,IRL,Long-term interest rate on government bonds,A,Annual,2006,,4.07,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,IRL,Long-term interest rate on government bonds,A,Annual,2005,,3.585,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,IRL,Long-term interest rate on government bonds,A,Annual,2004,,4.25583333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,IRL,Long-term interest rate on government bonds,A,Annual,2003,,4.2675,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,IRL,Long-term interest rate on government bonds,A,Annual,2002,,5.12166666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,IRL,Long-term interest rate on government bonds,A,Annual,2001,,5.30416666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,IRL,Long-term interest rate on government bonds,A,Annual,2000,,6.10583333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,IRL,Long-term interest rate on government bonds,A,Annual,2026,,3.305,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,IRL,Long-term interest rate on government bonds,A,Annual,2025,,3.24588041125541,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,IRL,Long-term interest rate on government bonds,A,Annual,2024,,3.35868069933288,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,IRL,Long-term interest rate on government bonds,A,Annual,2023,,4.00166666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,IRL,Long-term interest rate on government bonds,A,Annual,2022,,3.48666666679904,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,IRL,Long-term interest rate on government bonds,A,Annual,2021,,0.884166666727743,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,IRL,Long-term interest rate on government bonds,A,Annual,2020,,1.27166666658288,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,IRL,Long-term interest rate on government bonds,A,Annual,2019,,2.58583333337088,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,IRL,Long-term interest rate on government bonds,A,Annual,2018,,4.18499999989052,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,IRL,Long-term interest rate on government bonds,A,Annual,2017,,5.9783333333078,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,IRL,Long-term interest rate on government bonds,A,Annual,2016,,8.35999999998289,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,IRL,Long-term interest rate on government bonds,A,Annual,2015,,9.64416666664324,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LVA,Latvia,IRL,Long-term interest rate on government bonds,A,Annual,2004,,4.8575,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LVA,Latvia,IRL,Long-term interest rate on government bonds,A,Annual,2003,,4.90083333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LVA,Latvia,IRL,Long-term interest rate on government bonds,A,Annual,2002,,5.40833333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LVA,Latvia,IRL,Long-term interest rate on government bonds,A,Annual,2001,,7.57333333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LVA,Latvia,IRL,Long-term interest rate on government bonds,A,Annual,2017,,0.834166666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LVA,Latvia,IRL,Long-term interest rate on government bonds,A,Annual,2016,,0.534166666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LVA,Latvia,IRL,Long-term interest rate on government bonds,A,Annual,2015,,0.963333333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LVA,Latvia,IRL,Long-term interest rate on government bonds,A,Annual,2014,,2.50833333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LVA,Latvia,IRL,Long-term interest rate on government bonds,A,Annual,2013,,3.34,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LVA,Latvia,IRL,Long-term interest rate on government bonds,A,Annual,2012,,4.565,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LVA,Latvia,IRL,Long-term interest rate on government bonds,A,Annual,2011,,5.9075,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LVA,Latvia,IRL,Long-term interest rate on government bonds,A,Annual,2010,,10.3375,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
